id,x,y,dir_x,dir_y
1787,187.476425,127.137184,-0.888352,-0.459163
1788,24.429029,122.584358,-0.598985,-0.800760
1789,156.658646,87.416145,0.106871,-0.994273
1790,84.675941,25.767933,-0.158634,0.987337
1791,155.919907,78.510490,0.744520,0.667601
1792,157.208572,28.754192,0.500899,0.865506
1793,139.010910,173.626785,0.196677,-0.980468
1794,4.079083,15.572027,-0.999997,-0.002272
1795,175.194443,132.106522,-0.425770,-0.904831
1796,164.236710,13.086013,0.549883,-0.835242
1797,130.849365,32.160320,0.469646,0.882855
1798,136.451492,112.207222,0.252405,-0.967622
1799,122.970764,192.741516,0.966774,0.255634
1800,54.000809,34.536709,-0.743118,-0.669160
1801,45.457554,172.804520,0.180615,-0.983554
1802,173.288071,27.351585,-0.944201,-0.329370
1803,105.992737,116.988380,-0.986759,-0.162191
1804,135.129852,120.326973,-0.058501,-0.998287
1805,21.627436,116.691719,0.468180,0.883633
1806,80.184486,113.116867,-0.901306,0.433183
1807,41.856098,54.040737,-0.609082,-0.793107
1808,20.334019,168.851883,-0.940596,0.339528
1809,197.839157,140.959915,-0.354705,0.934978
1810,17.777590,128.364548,-0.212659,0.977126
1811,105.490715,12.861705,-0.918615,0.395154
1812,106.470139,158.749542,-0.532115,0.846672
1813,8.096618,184.573212,0.645673,0.763614
1814,25.952967,111.845688,0.986325,-0.164810
1815,75.840385,76.897934,-0.799161,0.601116
1816,130.001099,7.095667,-0.204018,0.978967
1817,121.254623,35.341892,0.989892,0.141825
1818,12.017056,1.136342,-0.291759,0.956492
1819,128.929993,31.154037,0.786322,-0.617817
1820,44.135929,194.278671,-0.713415,-0.700741
1821,130.959244,144.207748,-0.733367,-0.679833
1822,18.055914,41.679699,-0.715164,-0.698957
1823,9.118337,103.688950,-0.233283,0.972409
1824,31.489744,158.079727,0.993461,0.114176
1825,198.554245,138.497818,-0.398927,0.916983
1826,31.022026,7.908165,-0.300829,0.953678
1827,185.184921,143.043488,-0.403928,0.914791
1828,90.094597,157.635101,0.997859,-0.065400
1829,173.259048,69.858002,-0.888273,-0.459317
1830,156.851288,43.932922,-0.716458,0.697630
1831,129.761475,116.216515,-0.683927,-0.729550
1832,124.929344,43.529278,-0.873346,0.487100
1833,141.450943,41.992146,0.897565,-0.440882
1834,118.282387,56.800102,-0.674773,-0.738025
1835,45.672928,151.073898,0.584714,-0.811240
1836,139.649582,151.942459,-0.756162,0.654385
1837,139.523224,69.109474,0.433790,-0.901014
1838,55.321404,38.735073,-0.999107,-0.042240
1839,8.782976,36.941971,-0.855021,-0.518593
1840,62.882767,58.996216,0.479283,0.877660
1841,74.047211,49.210121,-0.684901,-0.728636
1842,130.247223,110.103851,0.738742,-0.673989
1843,87.703453,25.988548,-0.824727,0.565531
1844,125.932129,89.353622,-0.233124,0.972447
1845,112.553757,32.624111,-0.258163,0.966101
1846,140.709930,187.963562,-0.320045,0.947402
1847,100.216476,63.443184,0.289112,0.957295
1848,196.403809,15.646557,-0.029444,-0.999566
1849,79.972435,174.990952,0.050168,0.998741
1850,21.016617,125.758141,-0.864880,0.501978
1851,40.645329,2.309445,0.976263,0.216590
1852,111.432518,79.181862,0.857289,0.514835
1853,99.730896,65.610703,-0.964909,0.262583
1854,2.729426,18.292469,-0.797956,0.602716
1855,112.180763,83.375420,-0.998320,0.057949
1856,117.805328,178.718140,-0.324763,0.945795
1857,63.962646,79.107918,0.948642,0.316352
1858,35.083004,16.597813,-0.890118,0.455730
1859,23.454262,44.777554,-0.152306,-0.988333
1860,157.017090,78.049812,0.917103,0.398651
1861,164.434219,60.304436,-0.874912,0.484281
1862,51.505131,92.304848,0.668531,-0.743685
1863,85.359177,117.201645,-0.903098,-0.429434
1864,179.555725,140.677643,-0.591228,0.806504
1865,30.256662,23.861336,-0.992933,0.118673
1866,137.048523,158.800858,-0.929116,0.369789
1867,135.102707,44.640594,0.743663,-0.668555
1868,110.280968,4.714013,0.990357,0.138536
1869,61.156319,169.561890,0.922805,0.385268
1870,24.088806,184.024796,-0.680570,0.732683
1871,98.015816,97.380623,-0.711011,0.703181
1872,121.318398,138.734116,0.412751,-0.910844
1873,85.163544,100.823601,0.454599,-0.890696
1874,66.527641,126.013435,-0.889199,0.457520
1875,86.982346,138.945663,0.355788,-0.934567
1876,182.792038,198.066345,-0.741651,-0.670786
1877,184.549484,65.007057,-0.689560,-0.724229
1878,74.887573,55.600281,-0.990517,0.137388
1879,120.893486,29.267872,-0.999509,0.031340
1880,36.375496,61.484169,-0.752247,-0.658881
1881,177.297333,165.081253,0.417228,-0.908802
1882,164.970718,78.322327,0.083798,-0.996483
1883,88.607445,33.986629,-0.393754,-0.919216
1884,7.707769,28.901279,0.201850,0.979416
1885,95.136917,153.708405,-0.982865,0.184329
1886,138.070038,84.979317,-0.336391,0.941723
1887,23.810492,60.941341,-0.599275,0.800543
1888,40.150135,122.933647,-0.845756,0.533570
1889,168.098969,131.643234,-0.984763,-0.173900
1890,149.847855,15.651775,-0.075126,0.997174
1891,59.326828,94.502747,0.993880,-0.110462
1892,155.972488,26.354385,0.863330,-0.504640
1893,155.340988,89.076576,0.512013,-0.858978
1894,109.696915,37.020615,-0.095910,0.995390
1895,142.631805,13.622043,0.965745,0.259491
1896,13.715742,185.994934,0.163133,-0.986604
1897,190.390686,44.097168,-0.455449,0.890262
1898,119.556190,85.821159,-0.647503,0.762063
1899,140.501419,18.755798,0.094604,-0.995515
1900,197.862961,150.769669,-0.152241,-0.988343
1901,37.944206,92.501396,0.393802,0.919195
1902,82.542046,118.516022,-0.986256,0.165225
1903,59.854687,31.961996,-0.599832,-0.800126
1904,9.513323,128.700256,0.556715,0.830704
1905,67.518616,28.223106,0.999968,-0.008005
1906,162.459854,110.593864,0.538777,0.842448
1907,26.036221,5.257164,-0.995232,0.097534
1908,84.567612,0.847446,-0.862097,-0.506744
1909,96.872787,31.446802,0.866100,0.499871
1910,138.736115,111.869141,0.459099,0.888385
1911,129.721527,193.668869,0.953764,-0.300555
1912,51.087158,3.067043,-0.915499,0.402321
1913,62.908047,170.119858,0.364465,0.931217
1914,127.086937,53.753761,0.407165,-0.913354
1915,33.676819,159.786697,-0.876304,0.481759
1916,148.680557,106.458557,-0.229078,-0.973408
1917,178.133408,122.413475,0.481747,-0.876311
1918,108.377258,17.315554,-0.997466,-0.071149
1919,83.520905,27.793688,-0.646010,-0.763329
1920,190.578323,84.959122,-0.959814,-0.280637
1921,179.418091,195.225372,-0.751063,0.660230
1922,49.504333,159.360474,-0.760768,0.649024
1923,16.337278,72.564949,0.814239,-0.580529
1924,103.075691,80.873894,0.122087,-0.992519
1925,178.181122,108.021072,-0.725197,0.688541
1926,44.370327,46.544422,0.793688,-0.608325
1927,17.465235,4.993650,0.574817,-0.818282
1928,22.884487,68.278320,-0.942527,-0.334129
1929,66.401863,190.926788,-0.747005,-0.664818
1930,176.513748,10.442169,-0.165269,0.986249
1931,27.904797,87.817398,0.030509,-0.999535
1932,34.506283,94.417831,-0.691462,-0.722413
1933,128.559448,165.542267,0.411954,0.911205
1934,142.160095,1.656805,-0.981631,-0.190789
1935,66.319473,104.284912,0.781094,0.624413
1936,132.030411,46.103580,0.826797,0.562501
1937,63.000149,132.825500,-0.346683,0.937982
1938,96.297256,9.016351,0.238406,-0.971166
1939,79.095726,19.674789,-0.674826,0.737977
1940,39.721115,137.120422,0.985678,0.168636
1941,65.519798,24.644785,-0.573013,0.819546
1942,15.412967,124.089958,-0.315622,0.948885
1943,31.335258,187.571304,-0.409358,0.912374
1944,64.527260,88.970444,0.735847,-0.677148
1945,189.529129,56.877266,-0.509104,-0.860705
1946,193.631332,13.962775,-0.999120,0.041952
1947,50.979458,187.039444,0.452532,0.891748
1948,140.265366,2.184729,0.514550,-0.857461
1949,191.794968,110.035629,0.338549,-0.940949
1950,37.807743,187.558914,0.175993,-0.984391
1951,49.763187,8.542792,-0.264908,-0.964274
1952,189.324219,123.793663,0.424317,0.905514
1953,141.312500,199.023529,-0.929444,0.368964
1954,58.283386,26.913496,0.743297,0.668961
1955,58.224232,23.719311,0.436894,0.899513
1956,195.450607,114.088516,0.217816,0.975990
1957,121.999016,194.510468,0.997450,-0.071367
1958,155.169922,86.702858,0.880340,0.474343
1959,97.767250,120.689079,0.018257,-0.999833
1960,23.074339,33.257782,-0.280916,-0.959732
1961,123.204559,20.084360,0.800172,0.599771
1962,195.755234,81.130692,-0.975393,-0.220476
1963,143.960556,80.154205,0.430488,0.902596
1964,30.936861,67.520721,0.899976,0.435939
1965,170.139816,89.324493,-0.991344,0.131287
1966,105.197289,13.639200,-0.744458,0.667670
1967,27.700382,74.410271,-0.999191,0.040213
1968,81.485153,156.283630,0.045062,-0.998984
1969,165.757584,113.225067,0.658740,0.752371
1970,184.512390,32.327011,-0.897103,0.441822
1971,8.297295,183.923904,0.967579,-0.252568
1972,26.376196,67.988525,0.536436,-0.843941
1973,176.001892,147.374863,0.950927,0.309415
1974,31.184381,19.125763,0.704179,-0.710022
1975,20.755148,186.108902,0.223293,0.974751
1976,58.395794,199.344498,0.533646,-0.845708
1977,19.891636,185.618454,-0.098567,0.995130
1978,103.446449,103.059814,-0.828153,-0.560502
1979,49.929806,118.215446,0.230634,0.973041
1980,173.113007,176.221436,-0.241862,0.970311
1981,191.492966,24.054083,-0.821478,-0.570240
1982,199.539444,172.092941,-0.960867,0.277009
1983,79.322205,38.759953,0.398815,-0.917031
1984,11.715184,104.860573,0.315379,0.948966
1985,127.074791,39.435959,-0.098931,-0.995094
1986,66.800377,168.596786,0.819160,-0.573565
1987,132.945831,125.357864,-0.769812,-0.638270
1988,45.160320,187.726959,0.507989,0.861364
1989,17.223928,85.273178,0.962025,-0.272963
1990,140.367065,116.985550,0.707186,0.707028
1991,121.295952,182.539261,-0.190939,0.981602
1992,2.557850,172.052521,-0.610121,0.792308
1993,187.590302,11.420815,0.180808,0.983518
1994,115.973763,84.248848,0.460829,-0.887489
1995,15.121213,167.051468,-0.889741,-0.456465
1996,155.103180,124.084724,-0.481103,-0.876664
1997,46.581356,198.730789,-0.711732,-0.702451
1998,73.270058,102.427628,0.566225,0.824251
1999,146.346634,194.683899,-0.856489,-0.516166
2000,75.937111,157.326187,0.820039,-0.572308
2001,176.557449,104.979431,-0.794682,0.607026
2002,133.381393,112.734047,0.995850,0.091014
2003,143.011581,133.502274,-0.596253,-0.802797
2004,74.498123,84.451469,0.751024,0.660275
2005,61.521896,142.614426,0.323310,0.946293
2006,68.343880,19.453138,0.484815,0.874617
2007,16.760393,28.529551,-0.981975,-0.189011
2008,40.299408,15.484598,0.780425,0.625249
2009,192.093414,44.384838,-0.478618,0.878023
2010,148.593979,128.447739,0.628619,0.777714
2011,13.113689,194.107025,0.864436,0.502744
2012,63.959293,64.845436,0.163616,-0.986524
2013,35.228237,179.128891,-0.808586,0.588377
2014,145.630432,112.623985,0.952223,-0.305404
2015,120.456192,118.431503,0.289356,0.957221
2016,84.910263,76.836548,0.999124,-0.041848
2017,166.209702,56.431702,-0.951106,-0.308865
2018,165.619553,180.666412,-0.227838,0.973699
2019,15.607396,24.107790,-0.782472,0.622686
2020,34.861145,137.093369,0.666008,-0.745945
2021,94.836021,101.096275,-0.048774,0.998810
2022,98.297844,93.696175,-0.917997,-0.396586
2023,60.758610,188.551575,0.630204,0.776430
2024,183.819168,130.310944,0.273251,0.961943
2025,129.118835,114.140282,-0.274647,0.961545
2026,197.367004,181.843307,-0.754593,-0.656193
2027,45.788952,21.852873,-0.622080,0.782954
2028,64.049736,172.493866,0.999476,0.032378
2029,183.425476,15.361676,-0.313301,0.949654
2030,143.468277,34.735088,0.240746,-0.970588
2031,161.113144,71.161003,0.980433,0.196851
2032,110.128067,82.209465,0.152285,-0.988337
2033,0.785440,6.605956,-0.330294,-0.943878
2034,24.575560,19.503424,-0.786876,-0.617112
2035,50.287697,81.946228,-0.993905,0.110237
2036,162.926315,12.413150,-0.124817,-0.992180
2037,176.559494,105.587364,0.187969,0.982175
2038,29.586552,28.393911,-0.393076,-0.919506
2039,20.692596,133.861282,0.704218,-0.709984
2040,196.491379,166.917130,-0.872770,-0.488132
2041,186.695343,145.681503,0.927964,0.372670
2042,8.140014,1.702407,0.149511,0.988760
2043,86.497673,8.635531,0.764755,-0.644321
2044,4.150489,164.363174,-0.629801,0.776756
2045,181.524399,76.995186,-0.910064,0.414468
2046,124.033348,185.623932,-0.222581,-0.974914
2047,126.496155,36.955803,0.311404,-0.950278
